Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Power,Price,Model,Brand
2003,55000,Petrol,Manual,Third,15.9,97.7,650.93,ESTEEM LX BSII,MARUTI
2014,24000,Diesel,Manual,First,25.2,74.0,4844.7789999999995,SWIFT VDI BSIV,MARUTI
2009,147000,Diesel,Manual,First,12.99,100.6,6974.25,INNOVA 2.5 GX (DIESEL) 7 SEATER,TOYOTA
2012,72351,Diesel,Manual,First,23.59,97.7,2464.2349999999997,ETIOS LIVA GD,TOYOTA
2010,115000,Petrol,Manual,First,18.6,79.4,1627.325,BEAT LT,CHEVROLET
2010,82000,Diesel,Manual,Second,13.8,68.0,929.9,IKON 1.4 TDCI DURATORQ,FORD
2016,20000,Diesel,Automatic,First,19.27,170.0,30686.7,NEW C-CLASS C 220 CDI AVANTGARDE,MERCEDES-BENZ
2011,45560,Petrol,Manual,First,17.6,88.73,2045.7800000000002,ETIOS G,TOYOTA
2017,57539,Diesel,Manual,First,12.8,102.0,11930.617,INNOVA 2.5 GX (DIESEL) 7 SEATER BS IV,TOYOTA
2018,20004,Diesel,Automatic,First,17.54,313.0,64107.306,6 SERIES GRAN COUPE,BMW
2012,54500,Diesel,Manual,First,21.13,108.4,3812.5899999999997,RAPID 1.5 TDI AMBITION,SKODA
2016,27886,Petrol,Manual,First,22.0,55.0,2650.215,EON MAGNA,HYUNDAI
2007,66000,Petrol,Automatic,First,11.1,158.8,3440.63,CR-V 2.4L 4WD AT,HONDA
2013,72202,Diesel,Automatic,First,20.0,138.1,8424.894,LAURA ELEGANCE 2.0 TDI CR AT,SKODA
2011,70000,Petrol,Manual,Second,13.4,157.8,4417.025,LAURA RS,SKODA
2015,78233,Diesel,Manual,First,26.0,98.6,6137.339999999999,CITY I DTEC S,HONDA
2007,120203,Diesel,Manual,Second,13.93,138.0,3254.65,NEW SAFARI 4X4 EX,TATA
2011,20575,Petrol,Manual,First,19.0,67.1,1859.8,ZEN ESTILO LXI BS IV,MARUTI
2013,39879,Petrol,Manual,First,17.8,86.7,3617.311,AMAZE S I-VTEC,HONDA
2017,31056,Petrol,Manual,First,23.01,67.0,3347.64,KWID 1.0 RXL,RENAULT
2015,50940,Petrol,Automatic,First,19.12,91.1,6462.805,CIAZ AT ZXI,MARUTI
2016,99362,Diesel,Manual,First,22.54,88.73,6537.197,I20 ASTA OPTION 1.4 CRDI,HYUNDAI
2016,54000,Diesel,Manual,First,13.68,147.8,15343.35,INNOVA CRYSTA 2.4 ZX MT,TOYOTA
2016,54268,Diesel,Manual,First,28.09,88.5,7132.333,CIAZ ZDI PLUS SHVS,MARUTI
2012,94521,Diesel,Automatic,First,14.74,270.9,21564.381,XF DIESEL,JAGUAR
2017,38932,Petrol,Manual,First,19.1,82.0,5774.679,XCENT 1.2 KAPPA S,HYUNDAI
2015,60395,Diesel,Automatic,First,16.12,245.0,42608.018,CAYENNE DIESEL,PORSCHE
2016,29000,Diesel,Manual,First,24.4,71.0,5532.905,XCENT 1.1 CRDI S,HYUNDAI
2011,58000,Diesel,Automatic,First,16.55,140.0,10228.9,A4 2.0 TDI MULTITRONIC,AUDI
2016,60913,Petrol,Manual,First,20.73,91.1,6685.981,CIAZ RS ZXI PLUS,MARUTI
2011,65000,Diesel,Manual,First,12.8,102.0,5951.360000000001,INNOVA 2.5 G4 DIESEL 8-SEATER,TOYOTA
2015,26000,Diesel,Manual,First,15.8,170.0,24177.399999999998,NEW C-CLASS 220 CDI MT,MERCEDES-BENZ
2016,19947,Petrol,Manual,First,20.36,78.9,4184.55,I10 SPORTZ,HYUNDAI
2011,70816,Petrol,Automatic,First,16.95,78.9,2882.69,I10 SPORTZ 1.2 AT,HYUNDAI
2015,54000,Diesel,Manual,First,27.39,74.0,5532.905,BALENO ZETA 1.3,MARUTI
2008,138000,Petrol,Manual,First,18.2,64.0,1115.8799999999999,ZEN ESTILO 1.1 VXI BSIII,MARUTI
2014,35000,Diesel,Automatic,First,16.46,258.0,48354.799999999996,7 SERIES 730LD,BMW
2015,50000,Diesel,Automatic,First,11.33,335.2,44635.2,Q7 4.2 TDI QUATTRO TECHNOLOGY,AUDI
2011,124652,Diesel,Automatic,First,11.7,245.0,20448.500999999997,X5 XDRIVE 30D,BMW
2013,80264,Petrol,Manual,First,21.1,85.8,3998.5699999999997,RITZ LXI,MARUTI
2013,125600,Diesel,Manual,First,21.64,84.8,3487.125,SUNNY 2011-2014 DIESEL XL,NISSAN
2015,49000,Petrol,Manual,First,14.28,138.03,8322.605,COROLLA ALTIS 1.8 LIMITED EDITION,TOYOTA
2012,111000,Diesel,Manual,First,23.59,67.1,4417.025,ETIOS VXD,TOYOTA
2016,33690,Petrol,Manual,First,14.28,138.03,13576.539999999999,COROLLA ALTIS GL MT,TOYOTA
2012,50000,Diesel,Automatic,First,17.68,174.33,16273.25,A6 2011-2015 2.0 TDI PREMIUM PLUS,AUDI
2012,38092,Diesel,Manual,First,20.77,88.8,4835.4800000000005,ERTIGA ZDI,MARUTI
2017,47774,Petrol,Manual,First,18.9,82.0,5616.596,GRAND I10 SPORTZ,HYUNDAI
2009,167000,Diesel,Manual,Second,19.09,69.0,2510.73,INDIGO CS LX (TDI) BS III,TATA
2019,65000,Diesel,Automatic,First,26.59,74.0,6276.825,SWIFT DZIRE AMT ZDI,MARUTI
2011,46000,Petrol,Manual,First,15.26,103.5,2185.265,POLO PETROL HIGHLINE 1.6L,VOLKSWAGEN
2017,16500,Petrol,Manual,First,23.84,84.0,4649.5,TIAGO 1.2 REVOTRON XZ WO ALLOY,TATA
2016,39000,Petrol,Manual,First,17.8,117.3,6462.805,CITY I VTEC VX,HONDA
2018,6000,Petrol,Manual,First,19.5,86.76,6230.33,AMAZE V PETROL,HONDA
2015,60000,Diesel,Automatic,First,17.11,174.33,23247.5,A4 35 TDI PREMIUM,AUDI
2011,97320,Petrol,Automatic,First,14.4,103.6,3487.125,VENTO PETROL HIGHLINE AT,VOLKSWAGEN
2011,99807,Diesel,Manual,First,20.54,103.6,3487.125,VENTO DIESEL TRENDLINE,VOLKSWAGEN
2013,46000,Petrol,Manual,First,17.0,118.0,4742.49,CITY 1.5 S MT,HONDA
2010,12000,Petrol,Manual,First,22.5,67.04,2278.255,WAGON R LXI,MARUTI
2005,13002,Petrol,Automatic,First,9.3,193.1,3022.1749999999997,SUPERB 2.8 V6 AT,SKODA
2014,26000,Diesel,Manual,First,26.0,98.6,5114.45,CITY I DTEC SV,HONDA
2014,68365,CNG,Manual,First,26.6,58.16,3505.723,WAGON R LXI CNG,MARUTI
2016,27833,Diesel,Automatic,First,0.0,165.0,45788.276,M-CLASS ML 350 4MATIC,MERCEDES-BENZ
2016,51639,Petrol,Manual,First,22.74,47.3,2826.896,ALTO 800 LXI,MARUTI
2015,21000,Petrol,Manual,First,18.6,81.83,4556.51,I20 MAGNA 1.2,HYUNDAI
2013,90000,Diesel,Manual,First,22.7,89.84,5811.875,ECOSPORT 1.5 DV5 MT TREND,FORD
2015,36255,Diesel,Automatic,First,19.59,184.0,30686.7,3 SERIES GT 320D LUXURY LINE,BMW
2011,58000,Diesel,Automatic,Second,11.7,245.0,25107.3,X5 XDRIVE 30D,BMW
2014,48997,Petrol,Manual,Second,18.0,86.7,4844.7789999999995,AMAZE S I-VTECH,HONDA
2014,31130,Petrol,Manual,First,15.85,110.4,5346.925,ECOSPORT 1.5 TI VCT MT TITANIUM,FORD
2012,75668,Diesel,Automatic,First,14.74,270.9,15417.741999999998,XF 3.0 LITRE S PREMIUM LUXURY,JAGUAR
2015,12000,Petrol,Manual,First,14.53,138.0,10228.9,COROLLA 1.8 J,TOYOTA
2014,90000,Petrol,Manual,Second,20.36,78.9,2603.72,I10 SPORTZ,HYUNDAI
2019,17320,Diesel,Automatic,First,15.8,170.0,35326.901,NEW C-CLASS C220 CDI EXECUTIVE EDITION,MERCEDES-BENZ
2011,85000,Diesel,Manual,Second,20.0,108.5,3394.1349999999998,LAURA AMBIENTE 2.0 TDI CR MT,SKODA
2007,130000,Diesel,Manual,First,13.1,141.0,5579.4,ENDEAVOUR 4X2 XLT,FORD
2013,60328,Petrol,Manual,First,15.6,70.0,4221.746,FIGO PETROL EXI,FORD
2015,34327,Petrol,Manual,First,18.0,86.7,5021.46,AMAZE S I-VTECH,HONDA
2014,75000,Diesel,Manual,First,19.1,70.0,3068.6699999999996,INDICA VISTA TDI LS,TATA
2012,86000,Diesel,Automatic,Second,14.7,163.0,16970.675,XC60 D4 SUMMUM,VOLVO
2017,12000,Petrol,Manual,First,22.7,53.0,2882.69,REDI GO SPORT,DATSUN
2013,57759,Petrol,Manual,First,21.1,55.2,3570.816,EON ERA PLUS,HYUNDAI
2016,24300,Petrol,Manual,First,22.74,47.3,2268.9559999999997,ALTO 800 VXI,MARUTI
2011,66000,Petrol,Manual,Second,16.47,73.9,3347.64,POLO PETROL TRENDLINE 1.2L,VOLKSWAGEN
2015,75915,Petrol,Manual,First,20.36,78.9,3626.6099999999997,I10 ASTA,HYUNDAI
2013,107000,Petrol,Manual,Second,16.95,97.7,2696.71,SUNNY 2011-2014 XL,NISSAN
2008,86000,Petrol,Manual,Second,14.53,138.1,3254.65,COROLLA ALTIS G,TOYOTA
2009,160000,Diesel,Manual,Second,18.1,110.0,3254.65,VERNA CRDI ABS,HYUNDAI
2019,3000,Petrol,Manual,First,24.7,47.3,3254.65,ALTO 800 2016-2019 LXI OPTIONAL,MARUTI
2015,72495,Diesel,Manual,First,21.9,88.76,6509.3,I20 SPORTZ 1.4 CRDI,HYUNDAI
2016,33000,Diesel,Automatic,First,19.08,126.2,8090.129999999999,VERNA 1.6 CRDI AT S,HYUNDAI
2014,60000,Diesel,Automatic,First,12.07,241.4,41845.5,Q7 3.0 TDI QUATTRO TECHNOLOGY,AUDI
2016,80103,Diesel,Manual,First,25.0,69.0,1673.82,INDICA V2 ELS,TATA
2007,42100,Petrol,Manual,First,18.0,62.0,920.601,SPARK 1.0 LS,CHEVROLET
2018,4500,Petrol,Manual,First,18.9,81.86,4463.5199999999995,GRAND I10 1.2 KAPPA MAGNA,HYUNDAI
2014,97000,Diesel,Manual,First,12.55,169.0,16691.704999999998,FORTUNER 4X4 MT TRD SPORTIVO,TOYOTA
2016,50000,Electric,Automatic,First,18.15,41.0,12088.699999999999,E VERITO D4,MAHINDRA
2017,51223,Petrol,Manual,First,18.9,81.86,5263.234,GRAND I10 1.2 KAPPA ASTA,HYUNDAI
2009,64000,Petrol,Manual,First,17.0,118.0,2882.69,CITY 1.5 S MT,HONDA
2016,56911,Petrol,Manual,First,18.6,81.86,6081.546,ELITE I20 PETROL ASTA,HYUNDAI
2015,147848,Diesel,Manual,First,12.8,102.0,12274.679999999998,INNOVA 2.5 G4 DIESEL 8-SEATER,TOYOTA
2018,21290,Petrol,Automatic,First,13.0,395.0,52818.31999999999,MUSTANG V8,FORD
2019,14076,Diesel,Automatic,First,11.36,171.5,18040.059999999998,INNOVA CRYSTA 2.8 GX AT,TOYOTA
2007,75180,Petrol,Manual,First,18.2,64.0,1534.3349999999998,ZEN ESTILO 1.1 VXI BSIII,MARUTI
2013,92000,Diesel,Manual,Second,22.9,74.0,4045.0649999999996,SWIFT ZDI,MARUTI
2015,57266,Diesel,Manual,First,20.5,91.72,6044.349999999999,AVVENTURA MULTIJET EMOTION,FIAT
2007,64000,Petrol,Manual,First,18.2,67.1,1032.189,ZEN ESTILO VXI BSIII,MARUTI
2013,41000,Diesel,Manual,First,19.87,83.8,5114.45,DUSTER 85PS DIESEL RXL,RENAULT
2012,45999,Diesel,Manual,First,10.5,107.2,10228.9,PAJERO 2.8 SFX,MITSUBISHI
2015,50000,Petrol,Automatic,First,23.1,67.04,3626.6099999999997,CELERIO VXI AT,MARUTI
2013,70000,Diesel,Manual,First,17.88,48.21,1673.82,INDICA V2 DLS BSIII,TATA
2016,37540,Petrol,Manual,First,18.6,81.86,5783.978,ELITE I20 PETROL ASTA,HYUNDAI
2014,44000,Petrol,Automatic,First,23.1,67.04,3998.5699999999997,CELERIO VXI AT,MARUTI
2017,22500,Petrol,Manual,First,18.9,81.86,5570.101,GRAND I10 1.2 KAPPA ASTA,HYUNDAI
2017,17431,Petrol,Manual,First,18.6,81.83,5579.4,I20 1.2 MAGNA EXECUTIVE,HYUNDAI
2014,61566,Petrol,Manual,First,17.1,121.3,5439.915,VERNA 1.6 SX VTVT (O),HYUNDAI
2014,61730,Diesel,Automatic,First,12.39,147.51,18542.206000000002,ROVER FREELANDER 2 SE,LAND
2009,68000,Petrol,Manual,First,16.1,88.2,2696.71,SWIFT VXI BSIII,MARUTI
2014,29000,Petrol,Manual,First,18.0,86.7,3952.075,AMAZE SX I-VTEC,HONDA
2010,156210,Diesel,Manual,First,21.43,87.2,5570.101,COROLLA ALTIS DIESEL D4DG,TOYOTA
2013,46500,Diesel,Manual,First,27.4,98.6,3068.6699999999996,AMAZE S DIESEL,HONDA
2009,52830,Diesel,Automatic,Second,16.77,241.38,7513.592,A6 3.0 TDI QUATTRO,AUDI
2017,39867,Petrol,Manual,First,22.5,67.04,4184.55,WAGON R VXI,MARUTI
2014,58972,Diesel,Manual,First,24.2,98.6,6044.349999999999,MOBILIO E I DTEC,HONDA
2006,66000,Petrol,Automatic,Second,10.1,152.0,3626.6099999999997,CR-V 2.4 4WD AT,HONDA
2013,52000,Petrol,Manual,First,17.1,121.3,4881.974999999999,VERNA 1.6 SX VTVT (O),HYUNDAI
2014,58000,Diesel,Automatic,First,11.72,194.3,15808.3,SANTA FE 4X4 AT,HYUNDAI
2012,58000,Petrol,Automatic,First,16.95,78.9,3254.65,I10 SPORTZ AT,HYUNDAI
2008,75000,Diesel,Manual,Second,17.7,68.0,2789.7,FUSION PLUS 1.4 TDCI DIESEL,FORD
2015,41008,Petrol,Manual,Second,20.36,78.9,4528.613,I10 SPORTZ,HYUNDAI
2014,65000,Diesel,Manual,First,24.4,71.0,5579.4,XCENT 1.1 CRDI SX OPTION,HYUNDAI
2015,19000,Diesel,Automatic,First,18.19,174.5,14413.449999999999,SUPERB STYLE 2.0 TDI AT,SKODA
2008,74000,Petrol,Manual,Second,16.6,68.0,1487.8400000000001,FIESTA 1.4 DURATEC EXI,FORD
2017,33000,Petrol,Automatic,First,21.4,83.1,6741.775,BALENO ZETA AUTOMATIC,MARUTI
2010,95000,Diesel,Manual,Second,17.0,105.0,3022.1749999999997,LAURA 1.9 TDI MT AMBIENTE,SKODA
2012,34000,Diesel,Manual,First,20.64,108.5,3161.66,VENTO 1.5 TDI COMFORTLINE,VOLKSWAGEN
2014,102865,Diesel,Automatic,First,12.07,241.4,28361.95,Q7 3.0 TDI QUATTRO TECHNOLOGY,AUDI
2016,52378,Petrol,Manual,First,17.0,121.3,7411.303,VERNA VTVT 1.6 SX OPTION,HYUNDAI
2012,38000,Diesel,Automatic,First,14.84,170.0,12562.948999999999,NEW C-CLASS 220 CDI AT,MERCEDES-BENZ
2015,60334,Diesel,Manual,First,25.8,98.6,5049.357,AMAZE S I-DTECH,HONDA
2010,107000,Petrol,Manual,First,16.6,68.0,2417.7400000000002,FIESTA 1.4 DURATEC EXI LIMITED EDITION,FORD
2013,445000,Petrol,Manual,First,18.5,82.9,4138.055,I20 MAGNA OPTIONAL 1.2,HYUNDAI
2017,2196,Petrol,Manual,First,22.74,47.3,2557.225,ALTO 800 LXI,MARUTI
2010,24000,Petrol,Automatic,First,10.6,258.0,8136.625,5 SERIES 530I SEDAN,BMW
2015,44846,Petrol,Manual,Second,14.6,88.7,5030.759,GRANDE PUNTO 1.4 EMOTION,FIAT
2018,64035,Diesel,Automatic,First,28.4,73.75,7950.645,DZIRE AMT ZDI PLUS,MARUTI
2014,45600,Diesel,Manual,First,15.1,140.0,7671.675,XUV500 W6 2WD,MAHINDRA
2014,102001,Diesel,Automatic,First,11.1,200.0,21927.041999999998,XC90 2007-2015 D5 AT AWD,VOLVO
2014,47439,Petrol,Manual,First,20.36,78.9,4175.251,I10 SPORTZ 1.2,HYUNDAI
2010,193254,Diesel,Manual,First,11.5,171.0,12079.401,FORTUNER 3.0 DIESEL,TOYOTA
2016,29000,Petrol,Automatic,First,21.9,37.48,2603.72,NANO XTA,TATA
2016,51681,Diesel,Manual,First,19.98,108.5,7839.057,LODGY 110PS RXZ 8 SEATER,RENAULT
2015,50000,Diesel,Automatic,First,12.07,241.4,44170.25,Q7 3.0 TDI QUATTRO PREMIUM PLUS,AUDI
2016,42666,Petrol,Automatic,First,18.0,117.3,8322.605,CITY I VTEC CVT VX,HONDA
2013,65000,Diesel,Manual,Second,19.01,108.45,5114.45,DUSTER 110PS DIESEL RXL,RENAULT
2014,18776,Petrol,Manual,First,17.8,86.7,4417.025,AMAZE S I-VTEC,HONDA
2016,6714,Petrol,Manual,First,18.0,86.7,4417.025,AMAZE S I-VTECH,HONDA
2009,40000,Petrol,Automatic,Second,12.05,154.0,8834.05,3 SERIES 320I,BMW
2011,88539,Diesel,Manual,First,23.2,73.94,3505.723,RITZ LDI,MARUTI
2012,65055,Petrol,Manual,Second,17.0,118.0,3952.075,CITY 1.5 S MT,HONDA
2014,23000,Diesel,Automatic,First,18.88,184.0,18505.01,3 SERIES 320D SPORT LINE,BMW
2009,60000,Diesel,Manual,First,15.0,105.0,3719.6,JETTA 2007-2011 1.9 TDI TRENDLINE,VOLKSWAGEN
2013,59350,Petrol,Manual,First,19.1,85.8,3868.384,SWIFT DZIRE LXI,MARUTI
2015,19000,Diesel,Automatic,Second,16.36,187.7,35336.2,XF 2.2 LITRE EXECUTIVE,JAGUAR
2016,45560,Petrol,Automatic,First,16.9,82.0,5895.566,XCENT 1.2 KAPPA AT SX OPTION,HYUNDAI
2009,118000,Diesel,Manual,First,12.8,102.0,4184.55,INNOVA 2.5 G (DIESEL) 7 SEATER BS IV,TOYOTA
2016,55000,Petrol,Manual,First,15.1,73.0,3487.125,EECO 7 SEATER STANDARD,MARUTI
2012,60000,Diesel,Automatic,Second,15.2,140.8,9484.98,A4 NEW 2.0 TDI MULTITRONIC,AUDI
2007,145000,Diesel,Manual,First,12.8,102.0,4649.5,INNOVA 2.5 G (DIESEL) 7 SEATER BS IV,TOYOTA
2008,46810,Petrol,Manual,First,9.8,163.5,3673.105,GRAND VITARA MT,MARUTI
2016,62767,Diesel,Manual,First,20.34,103.2,9066.525,VENTO 1.5 TDI HIGHLINE,VOLKSWAGEN
2018,18553,Petrol,Manual,First,18.6,81.86,7374.107,ELITE I20 PETROL ASTA,HYUNDAI
2011,143143,Diesel,Manual,First,17.8,67.0,1952.79,FIESTA CLASSIC 1.4 DURATORQ CLXI,FORD
2015,53497,Diesel,Manual,First,13.5,175.56,15268.958,PAJERO SPORT 4X4,MITSUBISHI
2011,148000,Diesel,Manual,Second,14.66,194.3,8276.11,SANTA FE 4X4,HYUNDAI
2012,95000,Diesel,Manual,First,15.1,140.0,6704.579,XUV500 W8 2WD,MAHINDRA
2015,100000,Diesel,Manual,First,12.8,102.0,12553.65,INNOVA 2.5 V DIESEL 8-SEATER,TOYOTA
2016,29000,Diesel,Automatic,First,11.57,254.79,60443.5,GLE 350D,MERCEDES-BENZ
2014,87000,Diesel,Manual,First,12.05,120.0,6881.26,SCORPIO 2009-2014 SLE 7S BSIV,MAHINDRA
2014,56838,Petrol,Automatic,First,16.8,118.0,4788.985000000001,CITY 1.5 S AT,HONDA
2013,100000,Diesel,Automatic,First,12.0,224.0,29756.8,GL-CLASS 2007 2012 350 CDI LUXURY,MERCEDES-BENZ
2011,125000,Petrol,Manual,First,17.0,118.0,3022.1749999999997,CITY 1.5 S MT,HONDA
2017,17000,Petrol,Automatic,First,22.5,67.0,3673.105,WAGON R VXI AMT,MARUTI
2013,70000,Petrol,Manual,Second,15.4,65.0,1394.85,INDIGO ECS GLE BSIII,TATA
2010,50000,Petrol,Manual,Second,17.0,80.0,2789.7,I20 2015-2017 1.2 ASTA WITH AVN,HYUNDAI
2010,39800,Petrol,Manual,First,16.0,90.0,1850.501,JAZZ ACTIVE,HONDA
2010,60000,Petrol,Manual,First,19.0,66.1,1255.365,A-STAR LXI,MARUTI
2009,58000,Diesel,Automatic,First,16.07,181.0,12553.65,3 SERIES 320D HIGHLINE,BMW
2010,110009,Diesel,Manual,First,17.67,138.08,6500.001,YETI ELEGANCE,SKODA
2013,85000,Diesel,Manual,First,19.01,108.5,7904.15,TERRANO XV PREMIUM 110 PS,NISSAN
2010,84000,Diesel,Manual,Second,22.07,73.9,2687.411,POLO DIESEL COMFORTLINE 1.2L,VOLKSWAGEN
2011,51000,Diesel,Automatic,First,22.69,190.0,9763.949999999999,3 SERIES 320D,BMW
2013,68880,Petrol,Manual,First,16.95,97.7,3691.703,SUNNY 2011-2014 XL,NISSAN
2017,5500,Petrol,Automatic,First,24.07,67.1,3952.075,ALTO K10 VXI AGS,MARUTI
2016,40052,Petrol,Manual,First,21.1,85.8,5737.483,RITZ ZXI,MARUTI
2016,47293,Diesel,Automatic,First,14.16,174.3,36005.727999999996,Q5 30 TDI QUATTRO PREMIUM PLUS,AUDI
2013,79663,Diesel,Manual,First,16.8,110.0,6044.349999999999,VERNA CRDI SX,HYUNDAI
2013,63000,Diesel,Manual,Second,25.8,98.6,3952.075,AMAZE S I-DTECH,HONDA
2014,45000,Diesel,Manual,First,26.0,98.6,4417.025,CITY I DTEC SV,HONDA
2014,56501,Diesel,Automatic,First,12.9,174.5,16468.529,FORTUNER TRD SPORTIVO 2.8 2WD AT,TOYOTA
2015,58000,Diesel,Manual,First,20.34,103.2,5439.915,VENTO 1.5 TDI HIGHLINE,VOLKSWAGEN
2011,51602,Diesel,Automatic,First,22.48,190.0,16059.373,5 SERIES 520D LUXURY LINE,BMW
2007,74199,Diesel,Automatic,First,16.07,181.0,8601.574999999999,3 SERIES 320D SEDAN,BMW
2017,25000,Petrol,Automatic,First,13.0,121.3,11856.225,CRETA 1.6 SX PLUS PETROL AUTOMATIC,HYUNDAI
2016,70000,Diesel,Automatic,Second,21.76,190.0,25107.3,3 SERIES LUXURY LINE,BMW
2013,25000,Diesel,Automatic,Second,14.84,167.62,19527.899999999998,NEW C-CLASS C 220 CDI BE AVANTGARE,MERCEDES-BENZ
2017,22000,Diesel,Manual,First,26.59,74.0,7392.705,SWIFT DZIRE VDI,MARUTI
2015,47020,Petrol,Manual,Second,23.1,67.04,4184.55,CELERIO ZXI,MARUTI
2017,8000,Diesel,Automatic,First,19.59,187.74,31384.125,3 SERIES 320D GT LUXURY LINE,BMW
2010,73000,Diesel,Automatic,First,11.33,335.2,16282.549,Q7 4.2 TDI QUATTRO TECHNOLOGY,AUDI
2017,36973,Petrol,Manual,First,18.2,88.7,6323.32,JAZZ V,HONDA
2014,42083,Petrol,Manual,First,25.4,37.48,1562.232,NANO CX BSIV,TATA
2016,61000,Petrol,Manual,First,24.7,47.3,2696.71,ALTO 800 2016-2019 LXI,MARUTI
2014,43628,Petrol,Manual,First,22.5,67.04,2938.484,WAGON R VXI,MARUTI
2014,60000,Diesel,Manual,First,24.4,71.0,3626.6099999999997,XCENT 1.1 CRDI BASE,HYUNDAI
2010,54000,Petrol,Manual,Second,17.8,76.8,1813.3049999999998,BEAT LT,CHEVROLET
2015,27001,Diesel,Automatic,First,16.36,187.7,24660.948,XF 2.2 LITRE LUXURY,JAGUAR
2010,52000,Diesel,Automatic,First,18.33,167.7,8369.1,PASSAT DIESEL HIGHLINE 2.0 TDI,VOLKSWAGEN
2012,80000,Diesel,Manual,First,21.27,88.76,4184.55,I20 ASTA 1.4 CRDI,HYUNDAI
2008,160000,Diesel,Manual,First,10.5,107.2,8136.625,PAJERO 2.8 SFX,MITSUBISHI
2018,3300,Diesel,Automatic,First,24.3,88.5,10693.85,VITARA BREZZA ZDI PLUS AMT DUAL TONE,MARUTI
2016,35027,Petrol,Manual,First,24.07,67.1,2789.7,ALTO K10 LXI,MARUTI
2015,26568,Petrol,Manual,First,21.1,55.2,3524.321,EON MAGNA PLUS,HYUNDAI
2015,59000,Diesel,Manual,First,28.09,88.5,5579.4,CIAZ VDI PLUS SHVS,MARUTI
2016,51000,Diesel,Manual,First,19.67,126.2,12321.175,CRETA 1.6 CRDI SX OPTION,HYUNDAI
2012,56400,Diesel,Automatic,First,17.2,138.1,7439.2,SUPERB AMBITION 2.0 TDI CR AT,SKODA
2015,80000,Diesel,Manual,First,20.14,88.8,5393.42,POLO 1.5 TDI HIGHLINE,VOLKSWAGEN
2012,72000,Diesel,Automatic,Third,18.48,97.7,12879.115,5 SERIES 520D SEDAN,BMW
2013,107000,Diesel,Manual,Second,12.99,100.6,12553.65,INNOVA 2.5 VX (DIESEL) 7 SEATER,TOYOTA
2014,100000,Diesel,Automatic,First,14.21,203.0,23247.5,E-CLASS 2009-2013 E250 CDI ELEGANCE,MERCEDES-BENZ
2016,59998,Diesel,Manual,First,20.14,88.8,5105.151,POLO 1.5 TDI HIGHLINE,VOLKSWAGEN
2013,105000,Diesel,Automatic,First,17.32,150.0,17668.1,Q3 2.0 TDI,AUDI
2011,36000,Petrol,Manual,First,18.5,80.0,2324.75,I20 1.2 MAGNA,HYUNDAI
2015,24350,Petrol,Manual,Second,19.81,68.05,2789.7,I10 SPORTZ 1.1L,HYUNDAI
2018,28973,Diesel,Manual,First,24.7,69.0,6174.535999999999,TIGOR 1.05 REVOTORQ XT,TATA
2017,8243,Petrol,Manual,First,21.1,55.2,2984.979,EON ERA,HYUNDAI
2009,136642,Petrol,Manual,Second,17.92,62.1,1441.345,SANTRO XING GLS,HYUNDAI
2011,60000,Petrol,Manual,First,17.92,62.1,2408.441,SANTRO XING GLS,HYUNDAI
2008,100000,Diesel,Manual,Second,12.7,120.0,3719.6,SCORPIO SLX,MAHINDRA
2010,48689,Petrol,Manual,First,17.4,117.3,3598.713,CITY I-VTEC S,HONDA
2017,45000,Diesel,Manual,First,24.3,88.5,9066.525,VITARA BREZZA ZDI,MARUTI
2019,38163,Diesel,Automatic,First,17.11,174.33,30603.008999999995,A4 35 TDI TECHNOLOGY EDITION,AUDI
2011,43800,Diesel,Automatic,Second,14.21,203.0,15575.824999999999,E-CLASS 2009-2013 E250 CDI ELEGANCE,MERCEDES-BENZ
2007,92000,Petrol,Manual,First,13.5,130.0,1766.81,CIVIC 2006-2010 1.8 MT SPORT,HONDA
2017,14064,Petrol,Manual,First,18.6,81.83,6128.041,I20 MAGNA 1.2,HYUNDAI
2017,42366,Diesel,Automatic,First,15.73,174.33,29691.707,Q3 35 TDI QUATTRO PREMIUM PLUS,AUDI
2014,76551,Diesel,Manual,First,25.1,98.6,6741.775,CITY I DTEC VX,HONDA
2008,72672,Petrol,Manual,First,19.81,68.05,1766.81,I10 ERA 1.1 ITECH SE,HYUNDAI
2015,45000,Diesel,Manual,First,25.2,74.0,3301.1449999999995,SWIFT VDI BSIV,MARUTI
2012,91696,Diesel,Automatic,First,11.4,153.86,8601.574999999999,ENDEAVOUR 3.0L 4X4 AT,FORD
2009,66484,Petrol,Manual,First,13.8,70.0,1534.3349999999998,IKON 1.3 FLAIR,FORD
2019,15456,Diesel,Automatic,First,20.68,190.0,34071.536,X1 SDRIVE 20D XLINE,BMW
2011,55000,Diesel,Automatic,Second,14.21,203.0,14878.4,E-CLASS 2009-2013 E250 CDI CLASSIC,MERCEDES-BENZ
2019,21112,CNG,Manual,First,15.1,73.0,5002.862,EECO 5 STR WITH AC PLUS HTR CNG,MARUTI
2011,98000,Petrol,Manual,First,16.7,97.7,2929.185,JAZZ SELECT EDITION,HONDA
2014,61297,Diesel,Manual,First,25.8,98.6,4045.0649999999996,AMAZE S I-DTECH,HONDA
2006,80000,Petrol,Manual,Second,17.3,60.0,1115.8799999999999,ZEN LXI - BS III,MARUTI
